gene_name,gene_id,CCT1,CCT2,CEA1,CEA2,CMA1,CMA2,CLA1,CLA2,CC1,CC2,CC3,CRT1,CRT2,CRT3
Cabp2,ENSMUSG00000024857.16,1.497263168,1.122559701,1.798171795,1.403214367,1.688364412,0.796032579,3.670726287,4.575065782,2.050111693,1.915253906,1.409647606,4.480997451,4.003814126,5.201408531
H1foo,ENSMUSG00000042279.13,0.750323995,0.957293069,1.006899669,1.019495474,0.956508397,0.668181108,1.318594732,0.987250467,0.452717939,0.489137222,0.694316587,2.593769264,2.672903608,2.978819114
Dph7,ENSMUSG00000026975.10,18.63412535,18.994666,15.48667263,14.530932,13.47899691,12.52650524,14.69195481,11.86219018,12.48532384,11.11865167,11.2405576,48.00620769,36.34971553,44.66889834
Abca13,ENSMUSG00000004668.14,6.058967652,7.339157497,6.559300061,4.925182335,4.229821269,4.091220973,3.52559284,3.103297419,3.174601293,4.100297745,3.100418455,9.381769278,8.795711783,10.01823515
Fgd5,ENSMUSG00000034037.14,0.124879417,0.105959146,0.223464351,0.297150818,0.384768895,0.027159249,2.219754738,2.494873848,0.899688281,0.940040637,0.949250615,5.687781719,4.420373963,5.230170426
Lztfl1,ENSMUSG00000025245.13,0.536653079,0.500711726,0.361763221,1.008718059,0.912708973,0.369334321,1.062912084,0.968490169,0.597748876,0.707347445,0.603662268,2.566225417,2.582870166,2.497643743
Stxbp5,ENSMUSG00000019790.16,0.354326743,0.597727944,0.253714041,0.142965943,0.294466797,0.381944124,0.259997706,0.149733476,0.221798093,0.224645079,0.234690438,1.026231646,0.860393855,0.953592832
BC048644,ENSMUSG00000074052.6,2.014748462,2.344961394,3.381406503,2.161936829,2.229051021,2.553580328,0.998227169,1.033324397,1.210895933,1.068812429,1.242254201,3.662944985,3.777400274,3.908935106
Rnf7,ENSMUSG00000051234.6,0.55646807,0.434817691,0.259301494,1.048373003,0.796314711,0.007374087,5.155821761,5.211894883,3.123346592,2.937121127,2.625824416,16.17884725,12.9074354,15.79789964
Syne4,ENSMUSG00000019737.14,0.769858804,0.571871255,0.43313896,0.602930385,0.573415998,0.42858903,0.748401458,0.858722229,0.534704294,0.664148434,0.426527065,1.558160204,1.432944292,1.288632731
Hbq1a,ENSMUSG00000020295.1,0.861043517,1.209293691,1.225736622,1.904141175,1.579893347,1.314472217,7.12064106,4.891993986,3.254839115,2.483340508,2.747661499,15.88229277,10.75996418,14.96383685
Rbm48,ENSMUSG00000040302.17,1.38208861,1.34072147,2.169331825,1.650642815,1.331643106,1.183231502,0.814263709,0.827313972,1.257674911,0.755066612,0.826194965,2.586038452,2.265521704,2.734779011
Usp20,ENSMUSG00000026854.16,1.177520079,0.893345132,1.662504212,1.617315554,1.65593524,1.77107826,2.035090237,2.633140091,1.254821546,1.298772071,1.471885706,8.102391965,5.277485243,6.829445586
Cct8,ENSMUSG00000025613.13,12.61984494,14.39099976,14.39197859,15.03885618,13.97688521,14.27377753,6.365378956,6.651321534,8.160755456,7.682013187,7.42707694,20.59459438,27.1664423,21.46170802
Epcam,ENSMUSG00000045394.8,4.230342906,3.442400685,4.476852554,4.801518236,4.633570234,5.559025821,15.07466829,10.50968991,6.587309278,5.26939732,4.944904838,18.51081992,18.86910025,19.77566396
Efcab3,ENSMUSG00000020690.12,17.97371416,19.50143877,17.30050265,19.53351475,10.97353105,8.564600215,13.18504596,13.69568136,10.75030224,10.31567651,9.327320213,28.85852315,27.97102065,31.10332852
Pmch,ENSMUSG00000035383.7,8.001345734,8.432083027,8.962393449,5.941588821,5.446071312,9.352478169,3.880329532,4.159664684,5.624508321,4.535055844,4.663669631,17.38506311,17.68861957,15.67988258
Mlc1,ENSMUSG00000035805.13,0.065937078,0,0.217949406,0.04650735,0.000298683,0.06758158,0.192241078,0.148225628,0.251468729,0.045435261,0.139882303,0.882482486,0.701124201,0.837790088
Map2k4,ENSMUSG00000033352.11,0.413255197,0.390292367,0.554330634,0.627490497,0.534474397,0.725111519,1.759321789,1.602118789,1.208827569,1.076650094,0.900612033,5.467891824,3.660649327,4.243516144
Rwdd2a,ENSMUSG00000032417.10,139.576154,148.7427646,188.9692041,116.3860684,97.65334878,99.34822213,121.6670607,126.4457562,77.84406871,81.97763157,79.57357475,254.200933,249.848984,266.2187269
Pno1,ENSMUSG00000020116.7,0.608144507,0.875253244,0.729919972,0.769757436,0.657491132,0.631702039,2.136857977,2.325555972,0.877122821,0.77284384,0.782216751,3.572313458,2.732792474,2.664697208
Fam35a,ENSMUSG00000041471.8,1.634265257,2.032239386,2.080504224,2.368025526,1.604071203,1.727844949,3.920665308,4.027569159,2.438265706,2.615720119,1.924882581,8.258523426,6.085452403,8.855040476
Itsn1,ENSMUSG00000022957.19,2.829460453,2.997639594,3.364070998,2.555938572,1.400439963,2.020406546,2.966052118,2.251372888,1.049320929,1.287478879,1.552914543,4.644998056,5.976398443,5.157408958
Fitm1,ENSMUSG00000022215.5,1.71575577,1.400539506,2.033762482,1.855540693,2.38065345,1.10401644,5.010115379,4.450896827,3.323153191,3.416557869,2.848118144,16.85685463,11.98499478,15.21880241
Gnl2,ENSMUSG00000028869.13,3.89770016,4.294676912,3.213665844,4.063656234,6.944510706,4.834405785,2.172622884,2.048837632,3.044161469,3.51529981,2.536189852,8.126477094,8.586575126,8.289397418
Ippk,ENSMUSG00000021385.9,3.208039477,4.364297635,4.260111196,5.375755527,5.319627553,2.804803379,18.39467366,16.77460058,7.756549566,9.682879021,6.691957172,31.03683207,26.12536313,31.21866292
Bcl7a,ENSMUSG00000029438.9,0.456892639,0.445783343,0.452130702,0.584162078,0.513912221,0.735360254,0.629926597,0.609992182,0.584344014,0.384033573,0.383518511,1.409243355,1.328210796,1.42259123
Rps27a,ENSMUSG00000020460.15,99.68806931,93.61811031,101.893875,59.30206746,57.57046921,64.0343315,53.17796224,54.66304888,45.89203229,45.88505191,44.3658027,147.5872542,136.604646,146.7111175
Rpl36al,ENSMUSG00000049751.6,4.093274038,5.081209381,4.349554058,4.575501792,5.817050612,4.265533957,3.85537886,4.069947456,3.930843871,4.113105434,3.954733495,19.15221474,16.35175668,19.14527973
Brip1,ENSMUSG00000034329.16,4.612709662,4.629471735,3.919749257,2.506222144,2.33657998,3.095001832,4.29513699,3.939273224,2.563376623,2.413421395,2.400521555,8.980285746,7.311113049,9.370972074
Acta1,ENSMUSG00000031972.4,19.01788439,16.50516144,13.17077335,11.81164787,10.67116101,14.78354971,11.40318338,9.004957211,7.696038081,8.131713226,8.462384674,31.79322284,28.77978849,29.06330948
Nradd,ENSMUSG00000032491.14,4.941037093,4.867982311,4.992034503,7.557847022,5.263729853,2.347214629,7.711969905,8.607263267,4.392198528,3.950421856,3.884507689,15.4627571,13.91417413,13.31692793
Ppme1,ENSMUSG00000030718.8,4.458029055,3.109645374,5.063936116,3.568593764,2.58983355,3.829392643,2.864980113,2.904573563,2.482143547,2.362666123,2.616757566,8.945331702,12.4858562,10.96060899
4930512B01Rik,ENSMUSG00000020992.4,6.017075408,4.933602498,4.985604627,4.21147058,6.502117321,7.295868673,6.982452672,7.2268207,3.896641518,3.851847593,3.673153821,11.69793645,11.57311569,12.99710585
Pard6a,ENSMUSG00000005699.15,0.736000803,0.816505211,1.554549433,0.887718701,0.732183381,0.950778542,1.812338832,1.525850909,0.702060425,0.761207183,0.780892422,3.662735636,2.720853031,2.811857736
Gm9939,ENSMUSG00000054247.5,0.150393484,0.151778637,0.057654147,0.328188341,0.053659964,0.068153846,0.878359686,1.118531342,0.482654208,0.591086611,0.404957503,2.608302829,1.595058907,2.132191834
Gm25859,ENSMUSG00000065644.1,18.37675697,19.21411716,12.84759275,16.81932694,13.40330747,20.79046242,30.16342982,26.71077312,11.38410918,11.81448654,12.49152391,47.70430907,39.69913453,46.40801794
Slc1a4,ENSMUSG00000020142.12,0.437310838,0.878475839,0.887997893,0.848349933,1.852181459,0.713153631,1.469212176,2.303391797,1.084189321,0.878835048,0.898365364,4.086980508,3.74830245,3.531194312
Cox6a2,ENSMUSG00000030785.8,7.802929274,8.755054308,8.255940834,9.179585458,9.132915666,9.002562674,4.97480464,5.839926174,5.632725835,5.706464455,4.796281309,14.13701078,17.87648505,15.07426221
Vps13a,ENSMUSG00000046230.9,7.859761323,7.3165026,6.585660184,6.527238829,7.435302802,5.594732319,3.551429081,3.571159379,5.031872389,4.379215052,3.798989168,12.2570804,12.49455539,13.63222063
Mxra7,ENSMUSG00000020814.13,4.296496197,3.657401895,4.088326055,2.538926718,1.842164241,3.128141254,1.459085019,1.581539431,2.131932201,1.390927886,1.872324863,7.084789886,6.506353244,7.754014781
D16Ertd472e,ENSMUSG00000022864.13,3.939311169,3.786033413,4.526432644,3.187564296,3.520812594,3.08391389,7.201361364,7.489548513,3.376403955,3.275405535,3.282151428,14.60596707,10.92769118,14.31420013
Caly,ENSMUSG00000025468.14,1.406593625,1.434312599,1.168595544,1.418951578,1.389136218,0.70653787,1.918581239,1.729454057,0.931972837,0.962593636,1.166936818,5.628840205,4.293206875,6.654340195
Avp,ENSMUSG00000037727.6,6.295676305,4.703408018,11.4042258,8.832849201,4.469615271,3.268982486,8.560548728,8.733367686,5.530752644,4.389002718,4.620530838,15.10905361,19.61599346,17.20829301
Ap3b1,ENSMUSG00000021686.4,16.98716402,18.89797571,12.90714894,11.88140677,8.608496543,11.82327294,11.17998968,8.976443419,6.914933847,5.951893049,7.312366447,25.39796983,23.3347164,24.2223001
Guk1,ENSMUSG00000020444.19,4.433959265,5.197064094,3.961024677,3.265166646,2.479679972,2.960064994,1.803702296,1.959281202,2.066960337,2.488203476,1.879915802,5.858198849,5.697677527,5.968088491
Fads2,ENSMUSG00000024665.7,40.23976096,44.11493346,39.94068523,33.00635878,30.10450527,46.66455615,22.06682365,21.98008119,17.85222029,19.04665906,18.5320203,53.37494881,54.75777986,55.60033795
Mypop,ENSMUSG00000048481.15,1.202467815,1.616948459,1.594165762,2.27995762,2.055670769,1.566003008,2.263885986,2.129551643,1.346478409,1.411342303,1.204346563,4.180455846,5.102497483,4.380622436
Gm13749,ENSMUSG00000044689.5,4.534091956,4.527468786,3.756838648,5.187198491,3.105415591,3.881093133,6.838037556,10.40461837,2.696198522,3.032310082,3.316462532,13.10790916,12.800675,12.59778917
Topors,ENSMUSG00000036822.6,2.331393333,2.357821093,3.347725891,1.970677647,1.801134368,1.890015422,1.590140826,1.162596776,1.055865985,0.91245477,1.281254284,5.353541658,4.769833189,4.914492354
Rtn4ip1,ENSMUSG00000019864.13,59.38525155,55.11139994,38.44424532,34.71200001,28.25648413,42.62483635,33.90488392,33.13331805,25.78345257,26.54053117,28.44365911,130.001583,107.9768927,127.943081
1700001L19Rik,ENSMUSG00000021534.7,7.987945094,6.938558719,7.76957619,5.47410615,13.16312899,17.24228757,10.54744951,11.71193419,7.93838347,6.241399222,6.183119803,24.07205018,20.10648197,23.32068732
Abhd13,ENSMUSG00000040396.12,3.541948078,3.426536911,2.821024125,2.450089965,4.186457988,2.702637735,9.799544808,10.83147048,3.895730712,3.449871333,3.928799783,21.04113045,16.74789259,18.78224641
Rpain,ENSMUSG00000018449.12,2.135872662,1.609244967,1.429500286,1.522341775,1.556544419,1.006580309,0.275443549,0.320297454,0.452443107,0.468151535,0.663117418,2.353761211,2.196266048,2.284515787
Gucy1b2,ENSMUSG00000021933.11,17.5944069,27.31245151,34.62659611,36.25729206,19.88581779,33.3650621,19.83683082,19.43938167,16.65126487,17.24262631,15.27711158,52.52911331,58.78954983,52.24117645
Psma8,ENSMUSG00000036743.3,2.457490325,3.023523453,2.313800416,5.208967433,5.376321062,3.357442887,13.37344735,17.04900996,6.101696047,7.508302925,5.702706649,29.93478823,23.97217811,32.60221429
Prex2,ENSMUSG00000048960.13,6.9114899,6.271177201,6.242883286,5.765998925,2.503418776,6.05884977,6.082138389,6.097338109,4.783416252,4.077289095,3.836507898,14.90110147,17.57096471,15.43744296
Gins2,ENSMUSG00000031821.11,0.559384108,1.026788537,0.98467447,0.699755836,0.812495061,0.687186031,1.354987648,1.44485297,0.556694934,0.624929388,0.716754352,3.772385914,2.919904133,3.763277342
Upp2,ENSMUSG00000026839.16,7.83950452,8.059084716,7.879126861,7.137409682,7.173953149,6.332450017,18.97267405,18.81301432,6.542887081,7.359007787,7.392457638,39.11432731,25.35042515,37.88145607
3830417A13Rik,ENSMUSG00000031179.14,4.017594332,4.217200959,4.07387319,4.765990073,3.464367443,3.696969482,4.328481731,4.29620807,3.557246616,3.405221669,2.487206758,8.216620016,8.585489171,10.26256053
Mthfsd,ENSMUSG00000031816.14,10.16780684,10.61149106,9.815765581,22.47649453,26.54011584,15.95868964,52.67996778,56.38955319,24.33377716,23.58167186,21.50287923,112.7422083,101.2551722,112.4424019
Slc52a3,ENSMUSG00000027463.14,0.157081951,0.254035819,0.231036506,0.415551836,0.210960924,0.274313346,0.413406073,0.447374433,0.387831249,0.38179908,0.236554697,1.236677049,0.885496378,1.098274967
Sirt6,ENSMUSG00000034748.16,1.985624674,1.781080992,1.479392208,1.365210888,1.170960467,0.479675169,1.030919765,1.012066417,0.89925854,1.021726093,0.794455686,2.793762791,3.047845747,3.406025234
Aoc1,ENSMUSG00000029811.14,1.221562491,1.917907736,1.093690657,1.411724066,0.708762698,0.600663596,2.574493246,2.484042233,0.982584126,0.9927674,0.99164148,5.051178225,3.424911398,4.421068642
Capn10,ENSMUSG00000026270.11,23.50047559,21.22951264,17.1922813,15.04337319,11.96770545,18.92043046,10.34170323,10.72503733,9.708223583,9.790758307,9.441042769,37.3547463,33.48675451,37.50637724
Dcaf8,ENSMUSG00000026554.15,7.992094694,6.158955433,4.515462701,6.341424899,4.217463416,6.355851774,4.256898611,4.86085861,3.154951447,3.526390268,3.830590264,17.76262868,17.57162545,17.79977217
Gm4889,ENSMUSG00000056797.6,3.934639718,3.325439871,1.86835668,2.162480299,1.319768449,1.002846444,2.648140726,3.441750649,1.55477255,1.467470108,1.568534269,7.745698089,5.336003408,7.029001235
Tfam,ENSMUSG00000003923.14,0.825168346,0.86190952,0.71408141,0.605467324,0.514540915,0.820058483,0.869234562,0.806666961,0.709493928,0.582779837,0.468682734,1.89534102,1.689810835,1.928832783
Utp14a,ENSMUSG00000063785.12,3.090988683,2.729495484,2.930159618,4.181394347,3.033838186,2.736853846,2.032387929,1.821998473,1.896761801,1.812378432,1.646050522,5.903751601,6.821252499,6.061167653
Mob1a,ENSMUSG00000043131.14,2.54990938,2.635966643,1.665818243,1.443077582,1.062312774,0.998669994,1.050309582,1.290676939,1.033846142,0.920903474,1.032896611,5.179055415,3.580899639,4.908616692
Ptchd4,ENSMUSG00000042256.4,2212.760383,2361.764871,1637.503764,1216.004387,897.3480177,1604.625836,730.7682867,733.2786706,955.0107518,917.5389362,871.7447002,3973.279592,2903.109907,3827.955384
Mlph,ENSMUSG00000026303.6,0.538139075,0.444471573,0.527774932,0.53665438,0.594540638,0.492707458,1.439055062,1.291749034,0.897888998,0.989149948,0.597116878,3.12359797,2.187275582,3.377755422
Hormad2,ENSMUSG00000020419.11,160.7496533,161.4486283,122.9734371,136.3924506,172.7722777,201.0398437,97.05222715,79.8404608,84.98134875,77.08276363,81.8971081,318.7113284,335.5532285,308.1895811
Cbr1,ENSMUSG00000051483.8,1.966931306,1.800224448,1.401322469,1.523062029,1.227282337,1.022562579,0.278453853,0.443615471,0.844806403,0.575155028,0.739170261,2.764919235,3.500746029,3.027455345
Hint3,ENSMUSG00000019791.11,8.288087538,6.886549337,7.523815164,4.601588756,2.424157258,3.731143223,3.482615424,3.146454343,3.214819663,4.048055358,2.99680109,11.84177861,11.35431985,12.85007436
Adipor2,ENSMUSG00000030168.13,0.757924157,0.675234482,2.382346597,0.906316797,0.752806594,0.95112959,0.624100363,0.79927913,1.070689559,1.648108898,1.328282508,10.56569124,6.775449427,9.187460982
Slitrk6,ENSMUSG00000045871.4,0.587990436,0.27565738,0.205056257,0.967098605,1.289971159,0.011921049,5.660270243,5.372200668,3.068191663,4.053568665,2.560813571,18.47810532,12.48264609,19.1999954
4930435E12Rik,ENSMUSG00000022798.7,53.88292975,59.38124841,69.46722679,36.1345954,24.44210939,28.77287569,27.5693645,26.75152538,26.2164901,25.9900205,24.46547304,97.2354114,111.9654858,98.27381254
Nmt1,ENSMUSG00000020936.8,58.56737332,53.69223908,38.94528327,27.33760889,23.31237549,31.43683303,19.44477105,18.94835638,18.49173731,21.77719091,17.95053511,62.90041136,63.01227145,66.76763179
Zc4h2,ENSMUSG00000035062.13,0.200199549,0.309449517,0.347954018,0.096877472,0.199904845,0.167207875,0.180625945,0.136467645,0.16941328,0.182086839,0.150634207,0.659561686,0.827768348,0.774450834
Hsf4,ENSMUSG00000033249.10,0.414442008,0.343504091,0.674926062,0.697835708,0.26263749,0.26436125,1.227647446,1.274064436,0.577882581,0.831556758,0.614734703,4.021416039,2.657195264,4.107369113
Polr1d,ENSMUSG00000029642.11,3.955862392,4.481724111,4.20533583,4.76259899,3.167982391,2.770883402,2.950319116,3.151797422,2.793096303,3.158873231,2.210843785,10.28406678,7.548148155,9.207834945
4921508D12Rik,ENSMUSG00000027345.6,93.01099271,97.21110255,74.90997514,59.4941664,47.56997633,81.77202059,58.56977486,56.76761318,35.74066098,38.03385647,37.61128259,148.7613756,147.6726209,124.4409125
Wtap,ENSMUSG00000060475.12,0.222589976,0.50608186,0.501687889,0.418601081,0.593855509,0.407593708,1.051121217,0.945851387,0.679727733,0.810216441,0.428326487,1.953264419,2.079928957,1.958684167
Suco,ENSMUSG00000040297.12,40.59488781,42.75652847,27.31404578,18.14728556,15.36258575,13.48787773,16.9264137,20.87034102,13.92750866,14.95269059,16.94513402,86.46183692,84.17127901,86.08606742
Tmem209,ENSMUSG00000029782.18,13.6288718,14.09298737,9.110132685,9.680975468,7.00145202,9.200158739,4.702151105,4.89733948,5.597770111,4.899520981,4.945587831,16.74966711,22.33382636,18.72949418
St18,ENSMUSG00000033740.17,0.365071815,0.522371287,0.407451489,0.457188795,0.386970371,0.319418036,0.49037435,0.817381698,0.337217766,0.485788714,0.320222933,1.54339929,1.32387433,1.717786923
Trpm3,ENSMUSG00000052387.15,7.079190469,7.743630744,6.233824237,6.260967004,5.12180383,4.826312052,3.496240501,3.580516046,3.910459694,4.339162972,3.75961431,18.14466959,16.41421747,20.65453546
F930017D23Rik,ENSMUSG00000075184.2,3.604551004,2.541910442,2.080959105,2.863766269,5.154767758,3.894641379,1.958181485,2.663864776,1.119603351,2.593288904,1.801308888,8.83110319,7.679583468,6.819460909
Plxna3,ENSMUSG00000031398.13,6.841983773,5.849569928,5.396733057,2.920898926,3.041014102,4.84249182,2.675457867,2.520589684,1.644696523,1.631665442,2.67651267,12.97880522,12.21464842,14.42134202
Mmp2,ENSMUSG00000031740.7,63.53251747,69.03655092,50.63801175,36.56815752,25.4762461,40.13820528,32.1017917,30.14160883,24.17059273,24.09122311,23.47754432,102.8964973,76.13131933,101.2006475
Tbp,ENSMUSG00000014767.16,1.345678698,1.670678106,1.59629035,1.151762686,1.258452199,1.054868275,1.226132102,1.596224747,0.919157677,0.928523347,0.77322448,3.740541967,3.034506063,2.824303194
Gpatch2,ENSMUSG00000039210.16,0.20142507,0.253358538,0.016398378,0.041063754,0.46111685,0.575565568,2.409312395,2.523226929,1.298290531,0.71360166,0.7950954,5.56044974,4.014795326,4.950987916
Acot9,ENSMUSG00000025287.15,8.587501479,9.868632877,10.60262751,9.600626904,5.558618307,6.559648183,5.859778046,5.723285068,3.186505013,3.79459572,3.677746553,12.38891283,12.0342805,13.90540599
Tmem258,ENSMUSG00000036372.14,5.936386451,5.856009336,3.366472457,2.913193262,2.865288519,3.495926243,1.803019888,1.937037425,2.993887967,3.331620861,2.907207251,19.22574227,13.35710331,18.29884122
Ptdss1,ENSMUSG00000021518.3,2.740368413,2.322150554,2.272436192,1.666476849,1.976770583,1.956555692,1.226660859,0.884102638,1.50896421,1.214886314,1.079817936,3.950202223,4.569263338,5.424062955
Dubr,ENSMUSG00000022639.14,30.96712091,28.12319412,12.18995075,21.72287345,33.29005573,22.97994651,28.72312769,23.62914158,16.14503439,13.91524838,16.42446381,98.63841702,78.40791109,77.07170115
4732471J01Rik,ENSMUSG00000053714.8,3.511930972,4.499570351,3.337574577,3.445706276,2.885272857,1.153862058,4.952539325,4.738384106,2.018459265,2.686712363,2.170842928,10.13470925,9.008995112,11.94922681
Fgfrl1,ENSMUSG00000008090.14,0.105283965,0.208179379,0.049602396,0.246320994,0.188492302,0.001732724,0.13691565,0.22663605,0.542074739,0.361897348,0.216416086,1.556894356,1.393651993,1.400570673
Hrasls,ENSMUSG00000022525.13,38.20713392,46.12846815,56.67236614,61.17993806,31.36485266,25.18108133,25.34393521,28.6922619,28.72511144,28.71064877,28.7114163,155.7730349,173.4250404,157.747538
Ccl6,ENSMUSG00000018927.3,2.452289594,2.252140804,2.631666695,1.128555115,0.596212329,0.70493759,1.020804162,1.045148169,0.889637641,1.08416001,0.846635509,3.707763293,3.901246506,3.878325965
Ttc33,ENSMUSG00000022151.16,2.43859977,3.052124802,2.414614452,2.579580193,3.349658217,2.371288224,3.282774518,3.495874087,2.98562884,1.665718863,1.745998588,9.239338469,7.002250986,8.546543779
