gene_name,VCT1,VCT2,VCT3,VEA1,VEA2,VEA3,VMA1,VMA2,VLA1,VLA2,VLA3,VC1,VC2,VRT2,VRT1
Ankrd7,0.386248345,0.6093791,0.170024104,1.117425964,0.732025264,0.601041184,0.262324575,0.002215608,0.436004459,0.387346835,0.374163962,0.129169032,0.195174784,2.550795319,2.095898325
Plekho1,5.258189778,3.501745772,3.625736509,9.769397849,6.878615578,6.88440711,5.844371664,4.160839432,1.121579928,1.378970973,2.141044188,2.771291198,2.906310061,9.92201451,12.48405465
Nars2,7.056197537,8.5824654,7.585405165,13.21650678,11.75629332,11.68235889,4.210133776,4.29423382,7.259013976,6.219154476,6.963352903,5.950658462,5.571804299,13.13449943,15.14352888
Tmem260,8.364863181,6.882438317,8.252403771,12.14379191,11.28150912,11.86528438,3.52831934,3.05920378,7.006568612,5.892768488,6.865310147,3.261711962,4.212837004,14.06894555,13.90785722
Klhl24,1.217663486,0.534172387,1.350335779,2.149930748,1.07671518,1.109864303,0.868336678,0.589193272,0.205847063,0.176358303,0.495744626,0.95943051,0.182294563,3.498631397,3.90721053
Rfwd2,1.863756239,1.185607366,1.700309725,3.9595775,3.999829246,5.353057434,0.94385055,1.255795229,1.72299103,1.806766344,1.589892749,1.380722965,1.785893236,6.056967341,5.067409103
Swap70,20.50006083,19.70800472,23.82785255,35.9595854,37.41896115,36.96828153,6.72045741,4.405986823,21.45416558,22.47692556,22.4152929,9.318241493,12.68826241,47.63565854,41.13385606
Prr27,0.406506107,0.055847002,0.074705073,0.429429112,0.101827816,0.646891494,0.057154633,0.000462354,0.348272226,0.057429547,0.067283541,0.358743466,0.218797431,1.58283107,1.832985703
Daw1,0.279707151,0.143618056,0.223634514,0.487889593,0.383483151,0.576771931,0.372616217,0.232253697,0.056122779,0.14163162,0.182122961,0.213182117,0.238364314,0.735346862,0.896602503
Frmd3,0.936558233,0.985034214,1.627608294,2.505087922,2.171309257,2.807479972,1.299636502,1.514719233,1.169951544,1.437088031,1.592732382,1.780716193,1.382660336,3.464780663,3.303881722
Chmp6,7.358998999,11.32858526,10.10948695,12.06199956,13.0669722,14.65110342,7.046552757,5.911008464,7.840091153,6.999772179,6.184422132,6.914163904,5.521707244,14.45292968,14.90398758
Zfp641,7.847353178,8.302934259,9.162416845,9.292494125,9.113495232,12.34008508,5.384715333,5.157110471,5.159758456,5.791989952,4.39948994,4.995132995,3.481970666,11.35806053,11.41013403
Odf2,2.839634099,2.310767193,4.071342827,4.951819556,4.589784986,5.704543496,2.744496984,2.065164859,2.675297166,2.341798902,3.365576522,0.45819024,0.871540431,5.451919645,5.780418585
Mypop,4.274389745,4.031572998,3.364592671,1.105194348,1.062523646,0.988765878,0.81835376,0.768303925,0.489673956,0.51409901,0.479583761,1.7712772,1.466465312,11.00043497,6.602719932
Spock3,5.268736471,5.333230588,4.191343343,0.62033448,1.690013038,1.221857605,1.730858209,0.72815682,1.006215804,1.82064076,1.573827684,1.809183311,2.106466288,9.121947526,7.6561061
Sdc4,54.44860249,54.51050469,48.51634184,17.93369629,18.76741787,18.53630235,39.87031475,34.04167844,12.73893823,13.66967708,11.36087332,19.45460103,25.27741718,91.90983899,63.94667777
Traip,29.29366742,24.29607046,22.80428525,9.118076128,9.658362606,10.78896218,18.55268543,16.90746233,8.658188612,12.61368773,11.59386959,7.595844676,9.338639621,26.49705563,25.0169007
Rint1,3.337928214,3.672620776,2.661356445,1.438831225,1.550064642,0.955330199,1.768143067,1.553825161,1.046388148,0.919020373,0.902627942,0.628211494,1.27199119,3.07983121,2.961427881
Tasp1,1.63949162,1.343010726,1.53886817,0.409415138,0.423399216,0.44066344,1.416150056,0.914534952,0.794078107,0.685731067,0.722281429,0.38339303,0.650409516,1.532858155,2.013879949
Met,156.8311159,118.2874471,159.5268107,59.7729173,64.12067637,71.56145678,64.47573612,52.35846964,14.2046943,16.00871858,14.95464639,45.45179268,52.17809348,387.1065686,262.222441
Rusc1,17.1626449,14.28067549,16.26878535,2.237754351,4.374706254,4.444302412,8.197164414,6.03345933,3.485029804,2.380399234,3.424760903,9.022473054,7.826099863,29.34912849,25.23134855
Klhl12,67.26205313,52.97258824,64.09012579,38.12295971,34.2640333,40.13799133,35.86714403,33.77708219,20.7011226,18.391739,16.57459793,17.97737312,19.87762963,73.2124421,63.95411703
Rps5,91.12436254,67.26418011,96.08914758,37.1105798,37.12254469,37.05252876,38.79609138,35.34609537,16.67985386,15.44871836,17.0484156,32.23122371,35.26691133,147.8642598,180.7270023
Ilf2,18.98497505,12.09898751,14.53362132,3.319318298,4.759672643,4.58194838,12.99330957,10.00071811,2.653873884,2.754300079,2.871175658,5.667624064,5.274293982,15.47668371,14.67405181
4930442H23Rik,740.5785265,534.9297818,689.0439191,22.78470975,17.24036329,17.32510614,40.83505141,7.676960631,64.44833,50.14481584,57.30671031,240.2693127,311.2559984,1665.245051,1728.461023
Tnfaip8l2,7.210940873,4.288168486,5.842132626,1.085638736,1.151298275,0.852066887,3.949911486,4.015713796,1.368599545,1.471367883,1.729505573,1.831866215,2.295384092,6.846220359,8.145485389
Itsn1,6.703014772,5.18410073,6.456817409,4.799713858,4.245185051,4.313350223,1.964972762,1.852470061,1.462043528,1.523869261,1.678876528,0.833735583,1.034056402,6.650189802,8.034578119
Zfand2a,335.6692929,200.2196463,264.1439326,6.181195913,8.015620472,9.684213168,12.32274472,0.097396779,19.73868422,19.92758914,18.7956702,113.5130131,102.4218224,618.0586194,572.2617929
Tyrobp,4.068631694,2.357150112,3.569014661,1.486787723,1.419984071,1.491482996,2.264988119,2.564167897,1.085559578,0.761713391,0.777022708,0.606089034,1.125067755,3.544509226,3.927391729
Mtif2,13.67342901,11.62426882,14.11534363,5.877557704,4.987211188,5.492377004,6.345561084,4.252651748,4.173877069,4.1602522,4.710948416,5.867810751,6.587827266,12.33000843,14.43844071
Mtfr1,3.642200943,2.3857515,3.904520259,1.66133931,2.220756076,1.583594503,1.092265379,0.634680629,0.298166694,0.248390043,0.152699853,0.780913237,0.938971362,5.646231499,7.11801657
Zfp42,41.07059474,11.1350512,49.76512708,1.638060604,0,1.928699601,2.258408682,0.596516967,0.356785844,3.254775908,6.31393436,0.517849723,31.3384727,138.5326734,120.4407241
Gm9885,28.02920128,16.39314475,23.5728057,6.333073308,5.887063419,6.99555617,13.00990066,10.95249561,5.091821612,6.240640667,4.547797697,7.365171045,9.08369123,22.6610319,24.95196597
Olfr672,26.89455924,10.50214211,20.79801387,1.372069939,1.032822762,0.802569298,1.737169465,0.014866734,0.821419868,0.318436782,0.615804894,6.686015122,6.494267289,48.56359457,40.72222069
Ubxn10,3.131433362,1.510516798,2.170993637,1.251628196,1.177593138,1.308939681,1.165196851,1.132699136,0.413512851,1.00883588,1.085039504,2.690317489,2.129322007,4.28479946,4.421221863
Acadsb,27.27452865,16.16422895,20.28594123,10.1587208,13.72319047,7.901419111,10.43078814,7.185154724,10.65668808,10.44396732,8.422698709,12.54338988,17.06739287,39.59713701,39.28508175
Sh3gl1,100.8707665,77.19799796,79.3507445,46.56410091,44.16648824,46.79902913,48.01431804,53.27445747,53.05372738,52.23512749,49.46741034,46.83720302,52.32740544,97.88647593,95.13635996
Dgke,15.54666629,12.74815374,11.65730264,3.894959558,3.280069044,4.675048643,9.813855467,8.360221146,4.847734385,2.95460583,4.613166094,7.498899763,7.910819266,21.09899641,18.7342615
Zswim7,8.642708651,5.855209737,7.366109011,3.084534938,2.519101078,3.094641473,3.167187494,2.50461504,2.378955833,2.498175418,2.48293386,4.273974568,2.926838321,20.43957236,14.27794894
Npvf,41.61522301,33.59444509,35.09641791,14.4116912,12.93855943,12.65403069,33.45431881,23.23380733,4.833895874,8.159074196,7.167072369,21.65383144,21.05537255,71.47140759,64.81816489
Slc25a35,4.56701365,3.773036865,3.887518644,3.04355176,2.89026285,3.199993168,2.546716521,1.724109795,1.495847017,1.112787601,1.14652649,2.230697989,2.76222822,4.437071453,5.507358896
Slc35d1,16.56213345,10.92404348,12.19339516,4.657628245,5.114053572,4.728427414,10.85653628,5.540672076,0.812408389,1.150102989,1.328060755,5.459793746,4.264542198,26.47441406,27.41080423
Golgb1,16.32477501,14.874458,14.2887727,6.492822846,7.93652847,7.519337953,13.85389643,13.66021708,4.881231366,6.743047903,5.017458297,6.10086367,6.056278294,16.98567466,17.87417119
Acad12,9.50445076,7.261974097,7.886483129,5.729723996,5.754139567,4.729047366,5.441044385,5.92851107,3.200645479,2.941955855,2.337206927,4.13527592,4.466566898,8.883994941,9.204348646
Spag4,3.100046686,1.69545014,2.601741144,2.471209556,1.550809995,1.787477094,0.952379027,0.537355146,0.859453698,1.288661852,0.518686876,1.124714484,1.090519653,4.442630157,4.723107751
Erap1,12.2179598,10.82483663,10.75889714,6.327914354,6.13970188,5.259698731,7.187257368,6.631276837,4.804263058,3.894259508,4.672483369,3.338408099,4.62259823,14.76468901,16.14139317
Tmem201,20.95614095,17.48535167,19.00189858,7.080303004,6.018740636,7.380505905,14.73735412,14.26465474,11.0448391,9.437158287,9.935834358,9.096657039,9.002321693,21.36443883,19.95156806
Olfr19,9.909243947,7.747589361,7.859257126,3.361689296,4.155065873,4.185430423,5.787989771,3.451899517,2.174474369,2.747610033,2.628542687,2.779722715,3.723726159,10.21622499,9.477766563
Clec4n,55.86504192,38.30620832,48.70774202,10.62344527,10.15949844,10.83680907,19.01623211,13.95047219,4.462215522,3.66371309,3.68189831,18.39606646,16.71944147,124.2756629,113.9013647
AY358078,1.070356618,1.457309356,1.51314066,0.703294671,0.733686903,0.65173162,1.002419233,0.950679712,0.341204037,0.354238717,0.248016782,0.69705141,0.853932601,1.752114228,1.833251231
Gfra4,1.076930243,1.968789128,2.235578321,0.486426125,0.68514045,0.799286623,0.548457741,0.552899898,1.312723612,0.669463251,0.778034396,0.795384996,0.329328772,3.646245159,3.33432379
Ppp1r16b,0.648105267,0.863040347,1.138225606,0.673513443,0.743277707,0.720001094,0.366029685,0.49738718,0.202942328,0.089005477,0.109107245,0.140049799,0.248099791,0.875096822,1.00741766
Tanc2,10.36220951,19.36727131,6.119885463,4.411630243,8.372605002,8.415449452,4.989012179,3.884048922,2.670289036,7.683382014,0.043354136,1.754171581,0.013286378,41.74587807,51.17874984
Akap7,1.676171126,1.80810532,0.74636347,0.946540015,1.042044095,1.340721846,1.126326578,0.751649661,0.203008614,0.078441168,0.130136801,0.550843924,0.768038674,2.731800961,3.001103067
Gucy2f,7.116647964,11.10211343,7.056149835,2.984855557,3.37289502,2.583587848,4.47693009,2.682530832,3.678376692,3.112994612,3.494712705,7.155918295,6.81528786,18.46316372,18.67061808
Atn1,3.288612187,5.229828317,3.441481741,1.855575202,2.205213296,2.508743507,3.480490125,3.343421277,0.895115915,0.735509954,0.337610659,3.151915046,1.736441242,10.26657109,7.174983689
Pgm1,8.01247324,9.258375033,7.515728579,1.250323084,1.018647676,1.885444313,6.4368774,4.031989677,4.826739289,4.785002267,3.994583928,3.679118899,4.47046312,9.886409517,12.43372235
Vti1a,1.708085057,2.365416909,2.373942147,0.831320052,0.634889459,0.768449961,1.107424459,0.87829708,0.741434227,0.11973966,1.183731921,2.094580141,1.65967871,3.558494501,3.696159252
Setx,0.602647704,0.36920162,0.878912287,0.331546801,0.395681725,0.159785484,0.453725031,0.636052647,0.238305808,0.407206877,0.435381894,0.000364062,0.066215434,1.603960362,1.491161946
Slc25a25,38.14831893,38.60976455,46.52754121,19.95962902,18.82988525,15.57973347,23.17712282,20.04591533,14.0183856,13.39175867,11.81499834,18.90882124,19.49978967,49.18316604,43.08701469
Rgmb,4.485967751,4.416090931,6.571838944,0,0.095425406,0.075482245,0.113689224,0.154421256,0.618433491,0.540172345,0.999869728,2.602334061,1.676905992,14.9513779,14.21074234
Zfp454,5.534698894,11.00472951,3.115393685,5331.830834,4557.996106,5139.638093,100.8314502,142.3755619,602.232289,517.6998475,500.3528738,50.59047878,88.93402951,23726.71562,21372.19187
Dact1,4.925415735,2.470533756,1.184937859,1845.947134,1671.6998,1579.155304,123.858273,151.0971705,234.953532,214.7203121,230.9732219,34.94583863,39.7593507,6521.509849,5866.557709
Ggnbp1,13.07071696,5.888807178,4.137384367,5020.212462,4006.541451,4569.753348,54.72827298,70.79291729,441.3620342,390.0334161,471.2024324,18.6252778,14.58879715,18202.48743,17138.88035
Krt13,3.774738452,2.230240575,3.225649906,2178.29724,1949.005712,1937.125035,426.6613149,544.71803,456.1726649,409.6119351,447.440922,217.4351624,302.8236993,8094.111088,6181.854091
Klhl11,11.83024237,16.03347787,9.977798296,2838.743446,2432.822591,2457.774885,3135.507921,3728.231145,2384.274833,1983.999123,2204.946832,2185.198811,2810.071993,11411.72116,7634.61605
Olfr820,15.99525406,26.69504627,15.31314194,2698.806683,2360.682331,2366.10086,4246.829728,4648.124033,4009.788714,3230.547499,3634.394847,3312.762381,3948.413517,11178.03725,7671.3703
Nsun4,0.144210954,0,0.131721766,0.426138632,0.987599161,0.99292999,2.78E-17,2.78E-17,1.913131043,1.284286588,2.530684693,2.78E-17,2.78E-17,22.739785,19.25923716
Tuba8,0.155717023,2.010964981,0.076672533,1.972917682,0.940845969,1.101734146,0.783205958,0.006710352,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,8.965935345,9.938530741
Zdhhc1,103.8262259,110.3341414,103.5975125,1249.324604,1231.88457,1233.031085,2455.603424,2685.188575,1952.356076,2108.831164,2062.961279,2346.494773,2297.84754,4997.595255,3752.096635
Arrdc4,0.20758926,0,0.263753688,4.317586782,4.563243681,3.749040695,1.363109553,1.494646893,4.689738185,2.630782585,3.467912564,1.818351204,1.991332982,13.6314918,11.70487786
Yrdc,0,0,0.047817097,0.489536951,0.180456568,0.227743571,0.502484915,0.350943432,0.770592666,0.45452319,0.60603663,0.464489357,0.420433942,2.08040038,1.582372337
Uchl3,2.310815125,4.009084083,2.522801092,18.9265569,20.11780165,21.55088962,24.76986549,24.57673708,20.36731049,23.63138568,24.01927453,28.08972689,20.44970775,72.2227729,55.79303346
Ahrr,0.501089101,0.198625796,0.459917716,3.033879181,3.533131628,5.751908146,0.615610536,0.127677617,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,24.25889227,25.13496262
Dhx38,0.378754652,0.197983368,0.265259842,1.365831301,1.642215033,2.154115544,0.147758018,0.271989543,0.884050385,0.651950411,0.337025067,0.352592298,0.702400797,15.0585317,11.41509402
Fam26d,0.789134242,1.453680446,0.653546296,0.038433089,0.066558718,0,0.507261332,0.004330179,0.687981753,0.255838565,0.852952727,1.210277905,1.343340907,42.29322823,29.93202352
Bsdc1,1.142306016,0.799213019,0.749146732,5.192342463,4.309736156,4.739677541,0.695260573,1.051374895,1.03542261,0.346205009,1.395544247,1.491976919,0.580018747,38.25169019,22.76585331
Kbtbd4,0.811665473,2.14674381,0.935495108,5.265320592,5.960873855,4.915483794,2.99967312,3.209079283,4.330561252,4.223665033,3.49830936,1.946722257,1.405861951,24.23052224,15.27799148
Myc,3.021827825,3.61545981,2.137701938,8.152828122,9.600406102,7.463101899,7.533768484,6.974452243,11.29346936,11.55348012,11.89673074,11.847628,12.38611848,35.7373685,29.77474375
Olfr215,3.721328963,4.333595069,3.667919244,8.767579564,9.136353045,9.897400586,20.85259355,22.32463825,22.37811086,24.32222106,23.4953003,20.37241818,19.41151835,26.01851075,25.38850736
Dynll1,802.1295436,655.3053186,636.2452312,3435.631729,3398.348567,3639.156135,2276.607971,2061.820933,3164.178305,2955.784731,3142.207543,2030.934161,2303.39362,5264.070157,4323.7683
Wfdc5,2.170806345,2.938692384,2.323173789,9.884454677,10.80036208,10.29191201,5.829876561,8.151054464,4.429494494,5.380392928,5.688083003,4.196499813,4.373095094,33.26238211,24.32015398
Rpl31-ps10,0.440118326,0.293434225,0.396279142,1.83931105,1.601526774,2.014972505,1.118829994,0.920744607,1.396447168,1.302577278,1.479410581,1.232627592,1.500857369,2.304613664,3.372414958
Itgad,18.26261887,13.28277579,24.06376697,113.7411668,104.5985751,108.9082275,51.78586637,54.37316806,86.76103122,82.67541999,78.69207573,85.59643869,92.18668824,138.8039256,177.9743721
Rcor3,30.09606688,30.61447618,26.22325441,108.1091318,107.2846682,112.4380786,26.37093601,31.71651371,101.3336377,92.54046291,82.40792292,74.30700065,85.68676518,159.5335003,120.0479122
Prep,31.9939009,31.4626935,28.21664945,33.17164739,26.94625631,31.91030334,34.12382883,35.43370314,99.31552659,93.16659911,91.15122238,88.69204753,101.4656723,152.7785315,164.2617426
Crygn,1.662255581,3.19354617,2.500866589,3.312694578,3.860897134,4.392207142,1.655301503,1.203539647,4.667816148,5.235482501,4.422616532,2.819728052,3.577649108,23.22389408,25.54609425
Gm11639,0.532322268,0.543586831,0.767707759,2.153710769,1.775344875,2.148674647,1.698373225,1.805999367,2.380859912,2.127522742,1.826022372,1.423276211,1.891275326,3.235525288,3.202980987
Serpind1,0.770484856,0.85369895,0.755724715,1.919286967,1.602778307,1.673263485,1.935343435,1.40851705,2.463971293,1.735614599,2.238746421,1.563210848,1.390199893,3.591078385,3.072810672
Csnk2a2,135.6287705,106.9998867,106.0305942,98.85373707,96.16935205,98.6187759,301.5646245,333.856344,341.0420566,328.2328882,336.6809771,291.5197548,316.8874296,408.9614649,417.7444218
Eif3f,1.439281744,2.196780659,1.272141656,2.944068626,2.545616468,3.836595116,1.121480127,1.68048203,2.341581579,3.389542638,2.115876213,2.872012788,1.711885231,7.98901185,6.940536981
Zfp689,1.879840048,1.40317913,1.018564068,1.484089458,2.172655828,1.604292181,2.490310409,2.103493941,1.311142057,2.147465216,1.703502892,2.697844818,1.877606301,5.306691392,5.207065079
Krt27,0.21371854,0.121238651,0.198631955,0.459595555,0.044576114,0.491052659,0.178639711,0.155164767,0.309227388,0.301230273,0.195106132,0.086210654,0.066969238,1.759912662,2.044405324
Pou1f1,56.81648147,52.15051386,48.8619828,101.1040539,102.922643,97.79526274,95.54653443,117.8573931,109.0164912,116.1101065,120.6880484,105.5333185,102.8549174,209.8271028,186.1188027
Hn1,194.6809034,204.9581514,200.479714,408.442792,393.2421839,370.5685362,447.1722869,498.4561304,438.9597485,430.1208053,418.5285951,371.109768,368.115156,875.2310325,665.9636247
Cryba2,2.188855195,1.929190686,1.757704061,2.859879132,2.444563578,2.550361108,2.724425878,3.278392465,3.02360555,2.651014744,3.796359586,4.07544298,4.696301621,8.828865035,7.977476234
Lingo1,4.478171939,4.237166194,4.267804552,8.140626505,7.652694095,10.20137601,5.832628126,5.818580135,11.73008602,10.95392889,8.412815735,7.296438202,10.61400415,16.18539117,14.85600553
Lgi3,9.674531786,8.033615362,7.398886728,22.13536157,20.28663959,17.62609885,9.916230367,9.344339727,11.86742512,13.54193331,13.18373425,9.894253472,12.11898224,26.72534358,34.35173385
Hmgn2,6.865696261,5.1243426,4.262351245,9.807155787,8.364123593,8.941366987,3.756853084,2.249240869,9.313399031,8.203645245,10.17273272,7.815828508,8.492055647,19.14677031,17.67580466
Kcnj14,77.15642368,91.65268417,91.38976305,214.9098045,196.3441285,191.7857469,88.11957558,44.62324329,192.8219474,199.7317703,196.909579,182.142875,202.9608176,435.9680714,317.7952351
